#step,index
0,0.635394
1,0.635394
2,0.417712
3,0.417712
4,0.116315
5,0.116315
6,0.116315
7,0.116315
8,0.116315
9,0.116315
10,0.0687685
11,0.21258
12,0.21258
13,0.21258
14,0.457759
15,0.457759
16,0.457759
17,0.319712
18,0.319712
19,0.319712
20,0.319712
21,0.319712
22,0.319712
23,0.319712
24,0.319712
25,0.319712
26,0.319712
27,0.319712
28,0.319712
29,0.319712
30,0.319712
31,0.319712
32,0.319712
33,0.319712
34,0.319712
35,0.319712
36,0.319712
37,0.319712
38,0.319712
39,0.319712
40,0.319712
41,0.319712
42,0.319712
43,0.319712
44,0.319712
45,0.319712
46,0.319712
47,0.319712
48,0.319712
49,0.319712
50,0.319712
51,0.319712
52,0.319712
53,0.319712
54,0.319712
55,0.319712
56,0.319712
57,0.319712
58,0.319712
59,0.319712
60,0.319712
61,0.319712
62,0.319712
63,0.319712
64,0.319712
65,0.319712
66,0.319712
67,0.319712
68,0.319712
69,0.319712
70,0.319712
71,0.319712
72,0.319712
73,0.319712
74,0.319712
75,0.319712
76,0.319712
77,0.178094
78,0.178094
79,0.178094
80,0.378482
81,0.378482
82,0.378482
83,0.378482
84,0.378482
85,0.378482
86,0.378482
87,0.378482
88,0.378482
89,0.378482
90,0.378482
91,0.378482
92,0.378482
93,0.378482
94,0.378482
95,0.378482
96,0.210132
97,0.270942
98,0.249821
99,0.249821
100,0.249821
101,0.249821
102,0.249821
103,0.249821
104,0.249821
105,0.113866
106,0.113866
107,0.113866
108,0.113866
109,0.113866
110,0.113866
111,0.113866
112,0.113866
113,0.113866
114,0.113866
115,0.113866
116,0.113866
117,0.113866
118,0.113866
119,0.113866
120,0.113866
121,0.113866
122,0.113866
123,0.113866
124,0.113866
125,0.113866
126,0.113866
127,0.113866
128,0.113866
129,0.113866
130,0.113866
131,0.113866
132,0.113866
133,0.113866
134,0.113866
135,0.113866
136,0.113866
137,0.113866
138,0.113866
139,0.113866
140,0.113866
141,0.113866
142,0.113866
143,0.113866
144,0.113866
145,0.113866
146,0.113866
147,0.113866
148,0.113866
149,0.113866
150,0.113866
151,0.113866
152,0.113866
153,0.113866
